Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Frequency_Score,Promo_Dependent,Satisfaction_Flag,Tenure_Band,Spend_Tier,Customer_Value_Score,Value_Tier,Promo_Value_Segment,Age_Group,Premium_Shipping_Flag,High_Value_Flag,Retention_Risk_Score,Loyalty_Score_A,Loyalty_Label_A,Loyalty_Score_B,Loyalty_Label_B,Customer_Segment
604,31,Male,Handbag,Accessories,46,Massachusetts,L,Green,Winter,3.4,1,2-Day Shipping,1,1,26,PayPal,Quarterly,4,1,Medium,Established,Medium,0.2926,Silver,Low_Value_Promo_Dependent,25-34,1,0,2,0.2276,Transactional,0.4572,Developing,Low Engagement
605,44,Male,Sunglasses,Accessories,92,West Virginia,S,Pink,Fall,4.4,1,Store Pickup,1,1,11,Credit Card,Quarterly,4,1,High,Growing,High,0.2852,Silver,Low_Value_Promo_Dependent,35-44,0,0,1,0.1052,Transactional,0.741,Loyal,Discount Dependent
606,40,Male,Hat,Accessories,32,California,XL,Charcoal,Winter,4.2,1,Standard,1,1,17,Bank Transfer,Weekly,52,1,High,Growing,Low,0.5606,Gold,High_Value_Promo_Dependent,35-44,0,1,1,0.5306,Loyal,0.5255,Loyal,Low Engagement
607,27,Male,Scarf,Accessories,90,Colorado,M,Blue,Spring,4.5,1,Standard,1,1,44,PayPal,Monthly,12,1,High,Veteran,High,0.6123,Gold,High_Value_Promo_Dependent,25-34,0,1,1,0.4373,Developing,0.7488,Loyal,Promo Convert Target
608,47,Male,Hoodie,Clothing,23,Indiana,L,Purple,Fall,2.8,1,Next Day Air,1,1,44,Cash,Monthly,12,1,Low,Veteran,Low,0.4448,Silver,Low_Value_Promo_Dependent,45-54,1,0,3,0.4373,Developing,0.3014,Transactional,At Risk
609,41,Male,Backpack,Accessories,25,Delaware,S,Gold,Fall,3.3,1,Next Day Air,1,1,21,Venmo,Quarterly,4,1,Medium,Growing,Low,0.1993,Bronze,Low_Value_Promo_Dependent,35-44,1,0,2,0.1868,Transactional,0.3776,Transactional,Discount Dependent
610,51,Male,Sweater,Clothing,54,Ohio,L,Purple,Fall,4.6,1,Next Day Air,1,1,49,Credit Card,Fortnightly,26,1,High,Veteran,Medium,0.6729,Platinum,High_Value_Promo_Dependent,45-54,1,1,1,0.5879,Loyal,0.6502,Loyal,Promo Convert Target
611,53,Male,Shorts,Clothing,72,Oklahoma,M,Charcoal,Summer,2.5,1,Free Shipping,1,1,27,Bank Transfer,Quarterly,4,1,Low,Established,Medium,0.3658,Silver,Low_Value_Promo_Dependent,45-54,0,0,3,0.2358,Transactional,0.4125,Developing,At Risk
612,43,Male,Scarf,Accessories,33,California,M,Black,Winter,4.7,1,Store Pickup,1,1,19,Cash,Monthly,12,1,High,Growing,Low,0.2657,Silver,Low_Value_Promo_Dependent,35-44,0,0,1,0.2332,Transactional,0.5986,Loyal,Discount Dependent
613,67,Male,Hat,Accessories,43,New Hampshire,L,Lavender,Fall,4.6,1,Express,1,1,33,Credit Card,Quarterly,4,1,High,Established,Low,0.3423,Silver,Low_Value_Promo_Dependent,65+,1,0,1,0.2848,Transactional,0.6159,Loyal,Low Engagement
614,61,Male,Coat,Outerwear,51,Pennsylvania,L,Lavender,Fall,2.6,1,Standard,1,1,46,Cash,Fortnightly,26,1,Low,Veteran,Medium,0.6409,Gold,High_Value_Promo_Dependent,55-64,0,1,3,0.5634,Loyal,0.3609,Transactional,Promo Convert Target
615,68,Male,Jewelry,Accessories,85,Idaho,M,Lavender,Winter,4.0,1,Standard,1,1,21,Credit Card,Fortnightly,26,1,High,Growing,High,0.5218,Gold,High_Value_Promo_Dependent,65+,0,1,1,0.3593,Developing,0.6631,Loyal,Low Engagement
616,67,Male,Sandals,Footwear,100,Maryland,L,Olive,Summer,2.6,1,Next Day Air,1,1,23,Venmo,Annually,1,1,Low,Growing,High,0.3796,Silver,Low_Value_Promo_Dependent,65+,1,0,3,0.1796,Transactional,0.514,Developing,At Risk
617,29,Male,Gloves,Accessories,72,Pennsylvania,L,Teal,Spring,4.6,1,Free Shipping,1,1,38,Credit Card,Quarterly,4,1,High,Established,Medium,0.4556,Gold,High_Value_Promo_Dependent,25-34,0,1,1,0.3256,Transactional,0.7065,Loyal,Promo Convert Target
618,50,Male,Backpack,Accessories,57,Colorado,M,Maroon,Fall,2.6,1,Standard,1,1,2,Bank Transfer,Quarterly,4,1,Low,New,Medium,0.1242,Bronze,Low_Value_Promo_Dependent,45-54,0,0,3,0.0317,Transactional,0.3796,Transactional,At Risk
619,61,Male,Jacket,Outerwear,94,Indiana,L,Cyan,Spring,4.0,1,Express,1,1,21,Debit Card,Fortnightly,26,1,High,Growing,High,0.5443,Gold,High_Value_Promo_Dependent,55-64,1,1,1,0.3593,Developing,0.6912,Loyal,Low Engagement
620,19,Male,Backpack,Accessories,34,Nebraska,M,Charcoal,Summer,4.6,1,Store Pickup,1,1,1,Debit Card,Quarterly,4,1,High,New,Low,0.0585,Bronze,Low_Value_Promo_Dependent,18-24,0,0,1,0.0235,Transactional,0.5878,Loyal,Discount Dependent
621,33,Male,Backpack,Accessories,89,Rhode Island,M,Black,Fall,3.7,1,2-Day Shipping,1,1,10,Venmo,Quarterly,4,1,Medium,Growing,High,0.2695,Silver,Low_Value_Promo_Dependent,25-34,1,0,2,0.097,Transactional,0.6336,Loyal,Discount Dependent
622,51,Male,Sunglasses,Accessories,27,Kansas,S,Red,Fall,4.4,1,Store Pickup,1,1,45,Credit Card,Weekly,52,1,High,Veteran,Low,0.7767,Platinum,High_Value_Promo_Dependent,45-54,0,1,1,0.7592,Loyal,0.5379,Loyal,Promo Convert Target
623,69,Male,Socks,Clothing,63,Georgia,S,Peach,Spring,4.0,1,Next Day Air,1,1,44,Bank Transfer,Fortnightly,26,1,High,Veteran,Medium,0.6546,Platinum,High_Value_Promo_Dependent,65+,1,1,1,0.5471,Loyal,0.5944,Loyal,Promo Convert Target
624,19,Male,Shoes,Footwear,70,Nevada,M,White,Fall,4.7,1,Standard,1,1,48,PayPal,Fortnightly,26,1,High,Veteran,Medium,0.7048,Platinum,High_Value_Promo_Dependent,18-24,0,1,1,0.5798,Loyal,0.7143,Loyal,Promo Convert Target
625,55,Male,Pants,Clothing,87,South Carolina,XL,Pink,Fall,3.4,1,Express,1,1,21,PayPal,Annually,1,1,Medium,Growing,High,0.3308,Silver,Low_Value_Promo_Dependent,55-64,1,0,2,0.1633,Transactional,0.5854,Loyal,Discount Dependent
626,49,Male,Jewelry,Accessories,79,Delaware,M,Red,Fall,4.0,1,Next Day Air,1,1,1,Venmo,Weekly,52,1,High,New,High,0.5475,Gold,High_Value_Promo_Dependent,45-54,1,1,1,0.4,Developing,0.6444,Loyal,Low Engagement
627,31,Male,Sunglasses,Accessories,79,New Hampshire,M,Indigo,Spring,3.9,1,Standard,1,1,10,Venmo,Annually,1,1,Medium,Growing,High,0.221,Bronze,Low_Value_Promo_Dependent,25-34,0,0,2,0.0735,Transactional,0.6304,Loyal,Discount Dependent
628,42,Male,Sandals,Footwear,44,Oregon,L,Black,Winter,4.1,1,Express,1,1,24,PayPal,Monthly,12,1,High,Growing,Low,0.334,Silver,Low_Value_Promo_Dependent,35-44,1,0,1,0.274,Transactional,0.549,Loyal,Discount Dependent
629,69,Male,Sweater,Clothing,85,Massachusetts,M,White,Fall,3.8,1,2-Day Shipping,1,1,29,Credit Card,Monthly,12,1,Medium,Established,High,0.4773,Gold,High_Value_Promo_Dependent,65+,1,1,2,0.3148,Transactional,0.6351,Loyal,Promo Convert Target
630,26,Male,Shoes,Footwear,90,Vermont,L,Beige,Spring,4.7,1,Standard,1,1,11,Debit Card,Annually,1,1,High,Growing,High,0.2566,Silver,Low_Value_Promo_Dependent,25-34,0,0,1,0.0816,Transactional,0.7768,Loyal,Discount Dependent
631,41,Male,Jewelry,Accessories,94,Mississippi,S,Silver,Fall,4.3,1,2-Day Shipping,1,1,33,Debit Card,Annually,1,1,High,Established,High,0.4462,Silver,Low_Value_Promo_Dependent,35-44,1,0,1,0.2612,Transactional,0.7332,Loyal,Low Engagement
632,55,Male,Boots,Footwear,68,Washington,S,Violet,Summer,4.1,1,Store Pickup,1,1,27,Cash,Fortnightly,26,1,High,Established,Medium,0.5283,Gold,High_Value_Promo_Dependent,55-64,0,1,1,0.4083,Developing,0.624,Loyal,Promo Convert Target
633,35,Male,Backpack,Accessories,51,Wyoming,M,Red,Winter,3.9,1,Next Day Air,1,1,19,Venmo,Fortnightly,26,1,Medium,Growing,Medium,0.4205,Silver,Low_Value_Promo_Dependent,35-44,1,0,2,0.343,Transactional,0.5429,Loyal,Discount Dependent
634,66,Male,Sandals,Footwear,33,Minnesota,M,Orange,Spring,2.9,1,Express,1,1,50,Debit Card,Quarterly,4,1,Low,Veteran,Low,0.456,Gold,High_Value_Promo_Dependent,65+,1,1,3,0.4235,Developing,0.3466,Transactional,Promo Convert Target
635,36,Male,Sneakers,Footwear,60,Ohio,M,Teal,Summer,3.9,1,Standard,1,1,46,PayPal,Weekly,52,1,Medium,Veteran,Medium,0.8673,Platinum,High_Value_Promo_Dependent,35-44,0,1,2,0.7673,Loyal,0.571,Loyal,Promo Convert Target
636,27,Male,Hoodie,Clothing,59,South Carolina,M,Brown,Fall,4.3,1,2-Day Shipping,1,1,28,Cash,Quarterly,4,1,High,Established,Medium,0.3414,Silver,Low_Value_Promo_Dependent,25-34,1,0,1,0.2439,Transactional,0.6239,Loyal,Low Engagement
637,41,Male,Handbag,Accessories,30,Wisconsin,M,Indigo,Summer,2.8,1,Store Pickup,1,1,14,Bank Transfer,Quarterly,4,1,Low,Growing,Low,0.1547,Bronze,Low_Value_Promo_Dependent,35-44,0,0,3,0.1297,Transactional,0.3232,Transactional,At Risk
638,21,Male,Sweater,Clothing,20,Tennessee,M,Cyan,Winter,3.4,1,2-Day Shipping,1,1,46,Cash,Fortnightly,26,1,Medium,Veteran,Low,0.5634,Gold,High_Value_Promo_Dependent,18-24,1,1,2,0.5634,Loyal,0.376,Transactional,Promo Convert Target
639,53,Male,Sandals,Footwear,20,Maryland,S,Blue,Summer,2.7,1,Express,1,1,41,PayPal,Monthly,12,1,Low,Veteran,Low,0.4128,Silver,Low_Value_Promo_Dependent,45-54,1,0,3,0.4128,Developing,0.278,Transactional,At Risk
640,54,Male,Dress,Clothing,24,Mississippi,L,Olive,Spring,4.0,1,2-Day Shipping,1,1,50,Credit Card,Annually,1,1,High,Veteran,Low,0.41,Silver,Low_Value_Promo_Dependent,45-54,1,0,1,0.4,Developing,0.4725,Developing,Low Engagement
641,53,Male,Skirt,Clothing,88,Minnesota,M,Gray,Summer,4.4,1,Store Pickup,1,1,28,Debit Card,Fortnightly,26,1,High,Established,High,0.5865,Gold,High_Value_Promo_Dependent,45-54,0,1,1,0.4165,Developing,0.7285,Loyal,Promo Convert Target
642,47,Male,Blouse,Clothing,78,Alaska,M,Red,Winter,3.9,1,2-Day Shipping,1,1,23,Credit Card,Quarterly,4,1,Medium,Growing,High,0.3481,Silver,Low_Value_Promo_Dependent,45-54,1,0,2,0.2031,Transactional,0.6273,Loyal,Discount Dependent
643,64,Male,Skirt,Clothing,25,Arkansas,L,Red,Spring,2.8,1,2-Day Shipping,1,1,14,Debit Card,Fortnightly,26,1,Low,Growing,Low,0.3147,Silver,Low_Value_Promo_Dependent,55-64,1,0,3,0.3022,Transactional,0.3076,Transactional,At Risk
644,18,Male,Sweater,Clothing,57,Oregon,XL,Green,Winter,3.2,1,Next Day Air,1,1,10,Bank Transfer,Quarterly,4,1,Medium,Growing,Medium,0.1895,Bronze,Low_Value_Promo_Dependent,18-24,1,0,2,0.097,Transactional,0.4636,Developing,Discount Dependent
645,68,Male,Backpack,Accessories,93,Louisiana,S,Blue,Summer,4.3,1,Next Day Air,1,1,37,Cash,Weekly,52,1,High,Established,High,0.8764,Platinum,High_Value_Promo_Dependent,65+,1,1,1,0.6939,Loyal,0.7301,Loyal,Promo Convert Target
646,62,Male,Hoodie,Clothing,42,Oklahoma,S,Purple,Summer,4.2,1,Express,1,1,15,Venmo,Fortnightly,26,1,High,Growing,Low,0.3654,Silver,Low_Value_Promo_Dependent,55-64,1,0,1,0.3104,Transactional,0.5568,Loyal,Discount Dependent
647,51,Male,Boots,Footwear,54,Indiana,XL,Pink,Spring,4.9,1,Standard,1,1,19,Venmo,Fortnightly,26,1,High,Growing,Medium,0.428,Silver,Low_Value_Promo_Dependent,45-54,0,0,1,0.343,Transactional,0.6922,Loyal,Discount Dependent
648,54,Male,Blouse,Clothing,70,Mississippi,XL,Charcoal,Summer,3.7,1,Express,1,1,23,Credit Card,Fortnightly,26,1,Medium,Growing,Medium,0.5007,Gold,High_Value_Promo_Dependent,45-54,1,1,2,0.3757,Developing,0.5742,Loyal,Low Engagement
649,22,Male,Hoodie,Clothing,31,Michigan,M,Brown,Winter,4.1,1,Store Pickup,1,1,35,Credit Card,Weekly,52,1,High,Established,Low,0.7051,Platinum,High_Value_Promo_Dependent,18-24,0,1,1,0.6776,Loyal,0.5084,Developing,Promo Convert Target
650,53,Male,Pants,Clothing,93,Delaware,L,Orange,Spring,4.2,1,Store Pickup,1,1,33,PayPal,Quarterly,4,1,High,Established,High,0.4673,Gold,High_Value_Promo_Dependent,45-54,0,1,1,0.2848,Transactional,0.7161,Loyal,Promo Convert Target
651,34,Male,Gloves,Accessories,40,Florida,M,Magenta,Spring,3.9,1,Next Day Air,1,1,12,Bank Transfer,Annually,1,1,Medium,Growing,Low,0.1398,Bronze,Low_Value_Promo_Dependent,25-34,1,0,2,0.0898,Transactional,0.5085,Developing,Discount Dependent
652,32,Male,Hat,Accessories,32,Arkansas,L,Yellow,Summer,2.9,1,Next Day Air,1,1,41,Venmo,Fortnightly,26,1,Low,Veteran,Low,0.5526,Gold,High_Value_Promo_Dependent,25-34,1,1,3,0.5226,Developing,0.3435,Transactional,Promo Convert Target
653,64,Male,Sunglasses,Accessories,27,Minnesota,M,Beige,Winter,3.1,1,Free Shipping,1,1,27,Venmo,Weekly,52,1,Medium,Established,Low,0.6297,Gold,High_Value_Promo_Dependent,55-64,0,1,2,0.6122,Loyal,0.3559,Transactional,Promo Convert Target
654,20,Male,Scarf,Accessories,68,North Dakota,M,Olive,Winter,3.6,1,2-Day Shipping,1,1,45,Cash,Fortnightly,26,1,Medium,Veteran,Medium,0.6753,Platinum,High_Value_Promo_Dependent,18-24,1,1,2,0.5553,Loyal,0.554,Loyal,Promo Convert Target
655,24,Male,Handbag,Accessories,59,California,L,Gray,Summer,4.4,1,2-Day Shipping,1,1,23,Venmo,Annually,1,1,High,Growing,Medium,0.2771,Silver,Low_Value_Promo_Dependent,18-24,1,0,1,0.1796,Transactional,0.6379,Loyal,Discount Dependent
656,20,Male,Handbag,Accessories,36,Mississippi,S,Purple,Fall,3.1,1,Free Shipping,1,1,19,Venmo,Monthly,12,1,Medium,Growing,Low,0.2732,Silver,Low_Value_Promo_Dependent,18-24,0,0,2,0.2332,Transactional,0.384,Transactional,Discount Dependent
657,42,Male,Jeans,Clothing,23,Pennsylvania,M,Beige,Summer,3.9,1,Standard,1,1,6,PayPal,Quarterly,4,1,Medium,New,Low,0.0718,Bronze,Low_Value_Promo_Dependent,35-44,0,0,2,0.0643,Transactional,0.4554,Developing,Discount Dependent
658,48,Male,Jacket,Outerwear,80,Arizona,M,White,Winter,4.3,1,Free Shipping,1,1,6,PayPal,Quarterly,4,1,High,New,High,0.2143,Bronze,Low_Value_Promo_Dependent,45-54,0,0,1,0.0643,Transactional,0.6895,Loyal,Discount Dependent
659,62,Male,Backpack,Accessories,37,Louisiana,S,White,Fall,4.9,1,Store Pickup,1,1,20,Venmo,Weekly,52,1,High,Growing,Low,0.5976,Gold,High_Value_Promo_Dependent,55-64,0,1,1,0.5551,Loyal,0.6391,Loyal,Low Engagement
660,62,Male,Shorts,Clothing,52,Virginia,S,Gold,Spring,3.6,1,2-Day Shipping,1,1,8,Cash,Weekly,52,1,Medium,New,Medium,0.5371,Gold,High_Value_Promo_Dependent,55-64,1,1,2,0.4571,Developing,0.504,Developing,Low Engagement
661,50,Male,Coat,Outerwear,79,Montana,M,Olive,Fall,5.0,1,2-Day Shipping,1,1,39,Credit Card,Quarterly,4,1,High,Established,High,0.4812,Gold,High_Value_Promo_Dependent,45-54,1,1,1,0.3337,Transactional,0.7844,Loyal,Promo Convert Target
662,57,Male,Shirt,Clothing,68,Iowa,XL,Green,Fall,4.1,1,Store Pickup,1,1,39,Credit Card,Quarterly,4,1,High,Established,Medium,0.4537,Gold,High_Value_Promo_Dependent,55-64,0,1,1,0.3337,Transactional,0.624,Loyal,Promo Convert Target
663,24,Male,Gloves,Accessories,98,Illinois,L,Magenta,Fall,2.8,1,Express,1,1,39,Venmo,Fortnightly,26,1,Low,Established,High,0.7013,Platinum,High_Value_Promo_Dependent,18-24,1,1,3,0.5063,Developing,0.5357,Loyal,Promo Convert Target
664,59,Male,Dress,Clothing,83,Alaska,M,Charcoal,Fall,4.7,1,Express,1,1,23,Credit Card,Monthly,12,1,High,Growing,High,0.4234,Silver,Low_Value_Promo_Dependent,55-64,1,0,1,0.2659,Transactional,0.7549,Loyal,Discount Dependent
665,63,Male,Pants,Clothing,83,Colorado,M,Indigo,Winter,4.4,1,Express,1,1,41,PayPal,Fortnightly,26,1,High,Veteran,High,0.6801,Platinum,High_Value_Promo_Dependent,55-64,1,1,1,0.5226,Developing,0.7129,Loyal,Promo Convert Target
666,41,Male,Pants,Clothing,55,New Mexico,M,Peach,Spring,4.9,1,2-Day Shipping,1,1,50,Credit Card,Annually,1,1,High,Veteran,Medium,0.4875,Gold,High_Value_Promo_Dependent,35-44,1,1,1,0.4,Developing,0.6954,Loyal,Promo Convert Target
667,35,Male,Hoodie,Clothing,26,Colorado,L,Turquoise,Winter,3.1,1,Free Shipping,1,1,30,Debit Card,Quarterly,4,1,Medium,Established,Low,0.2753,Silver,Low_Value_Promo_Dependent,35-44,0,0,2,0.2603,Transactional,0.3528,Transactional,Low Engagement
668,34,Male,Sunglasses,Accessories,76,Arizona,S,Blue,Winter,2.6,1,Standard,1,1,32,Bank Transfer,Quarterly,4,1,Low,Established,High,0.4166,Silver,Low_Value_Promo_Dependent,25-34,0,0,3,0.2766,Transactional,0.439,Developing,At Risk
669,49,Male,T-shirt,Clothing,85,Hawaii,S,Turquoise,Fall,2.9,1,Express,1,1,35,Bank Transfer,Monthly,12,1,Low,Established,High,0.5263,Gold,High_Value_Promo_Dependent,45-54,1,1,3,0.3638,Developing,0.5091,Developing,Promo Convert Target
670,43,Male,Jacket,Outerwear,89,Illinois,M,Gray,Spring,3.3,1,Free Shipping,1,1,45,Venmo,Fortnightly,26,1,Medium,Veteran,High,0.7278,Platinum,High_Value_Promo_Dependent,35-44,0,1,2,0.5553,Loyal,0.5776,Loyal,Promo Convert Target
671,63,Male,Sweater,Clothing,41,Louisiana,XL,Purple,Spring,4.8,1,Next Day Air,1,1,37,Cash,Fortnightly,26,1,High,Established,Low,0.5425,Gold,High_Value_Promo_Dependent,55-64,1,1,1,0.49,Developing,0.6376,Loyal,Promo Convert Target
672,38,Male,Jacket,Outerwear,30,Iowa,L,Black,Winter,4.7,1,Express,1,1,45,Cash,Weekly,52,1,High,Veteran,Low,0.7842,Platinum,High_Value_Promo_Dependent,35-44,1,1,1,0.7592,Loyal,0.5893,Loyal,Promo Convert Target
673,59,Male,Socks,Clothing,53,Washington,M,Peach,Winter,3.3,1,2-Day Shipping,1,1,29,Cash,Quarterly,4,1,Medium,Established,Medium,0.3346,Silver,Low_Value_Promo_Dependent,55-64,1,0,2,0.2521,Transactional,0.4651,Developing,Low Engagement
674,35,Male,Shirt,Clothing,66,Oklahoma,M,Indigo,Spring,4.2,1,Free Shipping,1,1,27,Venmo,Fortnightly,26,1,High,Established,Medium,0.5233,Gold,High_Value_Promo_Dependent,35-44,0,1,1,0.4083,Developing,0.6318,Loyal,Promo Convert Target
675,48,Male,Jewelry,Accessories,33,Washington,XL,Beige,Winter,4.7,1,Store Pickup,1,1,36,Bank Transfer,Annually,1,1,High,Established,Low,0.3182,Silver,Low_Value_Promo_Dependent,45-54,0,0,1,0.2857,Transactional,0.5986,Loyal,Low Engagement
676,64,Male,Sunglasses,Accessories,86,Arkansas,M,Yellow,Spring,2.6,1,2-Day Shipping,1,1,9,Cash,Annually,1,1,Low,New,High,0.2303,Bronze,Low_Value_Promo_Dependent,55-64,1,0,3,0.0653,Transactional,0.4702,Developing,At Risk
677,28,Male,Pants,Clothing,60,Connecticut,M,Peach,Winter,2.9,1,2-Day Shipping,1,1,38,Venmo,Fortnightly,26,1,Low,Established,Medium,0.5981,Gold,High_Value_Promo_Dependent,25-34,1,1,3,0.4981,Developing,0.431,Developing,Promo Convert Target
678,60,Male,Socks,Clothing,62,Washington,S,Turquoise,Summer,2.7,1,Express,1,1,41,PayPal,Annually,1,1,Low,Veteran,Medium,0.4315,Silver,Low_Value_Promo_Dependent,55-64,1,0,3,0.3265,Transactional,0.4092,Developing,At Risk
679,27,Male,Blouse,Clothing,74,Maine,M,Teal,Fall,3.3,1,Store Pickup,1,1,25,Debit Card,Quarterly,4,1,Medium,Established,High,0.3544,Silver,Low_Value_Promo_Dependent,25-34,0,0,2,0.2194,Transactional,0.5308,Loyal,Low Engagement
680,56,Male,Sandals,Footwear,95,Michigan,M,Turquoise,Fall,3.4,1,Express,1,1,37,Venmo,Fortnightly,26,1,Medium,Established,High,0.6775,Platinum,High_Value_Promo_Dependent,55-64,1,1,2,0.49,Developing,0.6104,Loyal,Promo Convert Target
681,58,Male,Sneakers,Footwear,25,Tennessee,M,Magenta,Spring,4.2,1,Express,1,1,3,PayPal,Annually,1,1,High,New,Low,0.0288,Bronze,Low_Value_Promo_Dependent,55-64,1,0,1,0.0163,Transactional,0.5036,Developing,Discount Dependent
682,30,Male,Shirt,Clothing,59,Louisiana,XL,Purple,Winter,3.8,1,2-Day Shipping,1,1,24,Credit Card,Quarterly,4,1,Medium,Growing,Medium,0.3088,Silver,Low_Value_Promo_Dependent,25-34,1,0,2,0.2113,Transactional,0.5539,Loyal,Discount Dependent
683,23,Male,Jacket,Outerwear,29,Missouri,M,Brown,Summer,4.0,1,Standard,1,1,49,Credit Card,Fortnightly,26,1,High,Veteran,Low,0.6104,Gold,High_Value_Promo_Dependent,18-24,0,1,1,0.5879,Loyal,0.4881,Developing,Promo Convert Target
684,33,Male,Sandals,Footwear,36,Michigan,S,Violet,Winter,2.7,1,Free Shipping,1,1,3,Bank Transfer,Monthly,12,1,Low,New,Low,0.1426,Bronze,Low_Value_Promo_Dependent,25-34,0,0,3,0.1026,Transactional,0.328,Transactional,At Risk
685,63,Male,Hat,Accessories,82,Alabama,M,Yellow,Summer,4.7,1,Express,1,1,42,Debit Card,Monthly,12,1,High,Veteran,High,0.576,Gold,High_Value_Promo_Dependent,55-64,1,1,1,0.421,Developing,0.7518,Loyal,Promo Convert Target
686,70,Male,Blouse,Clothing,71,Massachusetts,XL,Magenta,Winter,3.5,1,Standard,1,1,32,Cash,Fortnightly,26,1,Medium,Established,Medium,0.5766,Gold,High_Value_Promo_Dependent,65+,0,1,2,0.4491,Developing,0.5494,Loyal,Promo Convert Target
687,70,Male,Sweater,Clothing,35,Indiana,L,Beige,Fall,3.0,1,2-Day Shipping,1,1,33,Venmo,Fortnightly,26,1,Medium,Established,Low,0.4948,Gold,High_Value_Promo_Dependent,65+,1,1,2,0.4573,Developing,0.3669,Transactional,Promo Convert Target
688,19,Male,Gloves,Accessories,38,West Virginia,XL,Turquoise,Winter,3.3,1,Free Shipping,1,1,46,Bank Transfer,Quarterly,4,1,Medium,Veteran,Low,0.4359,Silver,Low_Value_Promo_Dependent,18-24,0,0,2,0.3909,Developing,0.4182,Developing,Low Engagement
689,25,Male,Scarf,Accessories,59,Michigan,S,Peach,Summer,4.7,1,Store Pickup,1,1,44,Venmo,Monthly,12,1,High,Veteran,Medium,0.5348,Gold,High_Value_Promo_Dependent,25-34,0,1,1,0.4373,Developing,0.6799,Loyal,Promo Convert Target
690,19,Male,Hoodie,Clothing,91,Pennsylvania,M,Orange,Summer,4.7,1,Express,1,1,35,Credit Card,Quarterly,4,1,High,Established,High,0.4786,Gold,High_Value_Promo_Dependent,18-24,1,1,1,0.3011,Transactional,0.7799,Loyal,Promo Convert Target
691,25,Male,Shorts,Clothing,68,Alaska,XL,Red,Spring,4.8,1,Standard,1,1,45,Bank Transfer,Weekly,52,1,High,Veteran,Medium,0.8792,Platinum,High_Value_Promo_Dependent,25-34,0,1,1,0.7592,Loyal,0.722,Loyal,Promo Convert Target
692,60,Male,Backpack,Accessories,21,Massachusetts,L,Silver,Summer,2.9,1,Standard,1,1,37,PayPal,Fortnightly,26,1,Low,Established,Low,0.4925,Gold,High_Value_Promo_Dependent,55-64,0,1,3,0.49,Developing,0.3091,Transactional,Promo Convert Target
693,35,Male,Sunglasses,Accessories,95,North Dakota,M,Cyan,Spring,4.0,1,2-Day Shipping,1,1,40,Debit Card,Quarterly,4,1,High,Veteran,High,0.5294,Gold,High_Value_Promo_Dependent,35-44,1,1,1,0.3419,Transactional,0.6944,Loyal,Promo Convert Target
694,46,Male,Shorts,Clothing,52,Vermont,L,Turquoise,Spring,3.1,1,Free Shipping,1,1,30,Cash,Quarterly,4,1,Medium,Established,Medium,0.3403,Silver,Low_Value_Promo_Dependent,45-54,0,0,2,0.2603,Transactional,0.434,Developing,Low Engagement
695,41,Male,Dress,Clothing,21,Kentucky,S,Charcoal,Fall,3.5,1,2-Day Shipping,1,1,38,Venmo,Quarterly,4,1,Medium,Established,Low,0.3281,Silver,Low_Value_Promo_Dependent,35-44,1,0,2,0.3256,Transactional,0.3931,Developing,Low Engagement
696,30,Male,Shorts,Clothing,67,Nevada,XL,Peach,Summer,3.7,1,Next Day Air,1,1,15,Debit Card,Quarterly,4,1,Medium,Growing,Medium,0.2553,Silver,Low_Value_Promo_Dependent,25-34,1,0,2,0.1378,Transactional,0.5649,Loyal,Discount Dependent
697,44,Male,Belt,Accessories,42,Utah,L,Green,Fall,2.8,1,Standard,1,1,49,Cash,Monthly,12,1,Low,Veteran,Low,0.5331,Gold,High_Value_Promo_Dependent,35-44,0,1,3,0.4781,Developing,0.3607,Transactional,Promo Convert Target
698,61,Male,Scarf,Accessories,63,North Dakota,XL,Brown,Summer,4.6,1,Free Shipping,1,1,40,Debit Card,Quarterly,4,1,High,Veteran,Medium,0.4494,Silver,Low_Value_Promo_Dependent,55-64,0,0,1,0.3419,Transactional,0.6784,Loyal,Low Engagement
699,55,Male,Boots,Footwear,41,Iowa,M,Yellow,Winter,3.8,1,Standard,1,1,40,Debit Card,Weekly,52,1,Medium,Veteran,Low,0.7709,Platinum,High_Value_Promo_Dependent,55-64,0,1,2,0.7184,Loyal,0.4976,Developing,Promo Convert Target
700,50,Male,Handbag,Accessories,46,Connecticut,M,Charcoal,Fall,2.6,1,2-Day Shipping,1,1,5,PayPal,Weekly,52,1,Low,New,Medium,0.4977,Gold,High_Value_Promo_Dependent,45-54,1,1,3,0.4327,Developing,0.3453,Transactional,At Risk
701,57,Male,Pants,Clothing,79,Wisconsin,L,Olive,Winter,4.1,1,Standard,1,1,5,PayPal,Monthly,12,1,High,New,High,0.2664,Silver,Low_Value_Promo_Dependent,55-64,0,0,1,0.1189,Transactional,0.6584,Loyal,Discount Dependent
