Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Frequency_Score,Promo_Dependent,Satisfaction_Flag,Tenure_Band,Spend_Tier,Customer_Value_Score,Value_Tier,Promo_Value_Segment,Age_Group,Premium_Shipping_Flag,High_Value_Flag,Retention_Risk_Score,Loyalty_Score_A,Loyalty_Label_A,Loyalty_Score_B,Loyalty_Label_B
1025,28,Male,T-shirt,Clothing,66,Pennsylvania,M,Purple,Summer,3.5,1,Free Shipping,1,1,18,Venmo,Quarterly,4,1,Medium,Growing,Medium,0.2773,Silver,Low_Value_Promo_Dependent,25-34,0,0,2,0.1623,Transactional,0.5338,Loyal
1026,60,Male,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,1,Free Shipping,1,1,15,Credit Card,Annually,1,1,High,Growing,High,0.2743,Silver,Low_Value_Promo_Dependent,55-64,0,0,1,0.1143,Transactional,0.786,Loyal
1027,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3.0,1,Express,1,1,39,PayPal,Fortnightly,26,1,Medium,Established,High,0.6938,Platinum,High_Value_Promo_Dependent,45-54,1,1,2,0.5063,Developing,0.5544,Loyal
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,1,Next Day Air,1,1,11,Cash,Monthly,12,1,Low,Growing,High,0.3429,Silver,Low_Value_Promo_Dependent,25-34,1,0,3,0.1679,Transactional,0.5107,Developing
1029,45,Male,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,3.7,1,Standard,1,1,4,Cash,Fortnightly,26,1,Medium,New,Low,0.2606,Silver,Low_Value_Promo_Dependent,45-54,0,0,2,0.2206,Transactional,0.468,Developing
1030,29,Male,Gloves,Accessories,22,Ohio,M,Purple,Spring,3.6,1,2-Day Shipping,1,1,33,Venmo,Fortnightly,26,1,Medium,Established,Low,0.4623,Gold,High_Value_Promo_Dependent,25-34,1,1,2,0.4573,Developing,0.4102,Developing
1031,58,Male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,1,Next Day Air,1,1,37,Debit Card,Quarterly,4,1,Medium,Established,High,0.4899,Gold,High_Value_Promo_Dependent,55-64,1,1,2,0.3174,Transactional,0.5776,Loyal
1032,22,Male,Sandals,Footwear,50,Tennessee,M,Teal,Spring,3.4,1,Free Shipping,1,1,32,Cash,Quarterly,4,1,Medium,Established,Medium,0.3516,Silver,Low_Value_Promo_Dependent,18-24,0,0,2,0.2766,Transactional,0.4698,Developing
1033,55,Male,Boots,Footwear,36,Maine,M,Lavender,Fall,4.0,1,Free Shipping,1,1,44,Credit Card,Quarterly,4,1,High,Veteran,Low,0.4145,Silver,Low_Value_Promo_Dependent,55-64,0,0,1,0.3745,Developing,0.51,Developing
1034,19,Male,Pants,Clothing,52,Montana,S,Silver,Spring,4.6,1,Free Shipping,1,1,41,Bank Transfer,Quarterly,4,1,High,Veteran,Medium,0.4301,Silver,Low_Value_Promo_Dependent,18-24,0,0,1,0.3501,Developing,0.644,Loyal
1035,68,Male,Socks,Clothing,29,Maryland,M,Olive,Fall,4.2,1,Next Day Air,1,1,44,Bank Transfer,Weekly,52,1,High,Veteran,Low,0.7735,Platinum,High_Value_Promo_Dependent,65+,1,1,1,0.751,Loyal,0.5161,Developing
1036,61,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,1,Express,1,1,32,Venmo,Annually,1,1,Low,Established,High,0.4256,Silver,Low_Value_Promo_Dependent,55-64,1,0,3,0.2531,Transactional,0.5076,Developing
1037,68,Male,Handbag,Accessories,47,Hawaii,M,Yellow,Fall,3.7,1,2-Day Shipping,1,1,13,Bank Transfer,Monthly,12,1,Medium,Growing,Medium,0.2517,Silver,Low_Value_Promo_Dependent,65+,1,0,2,0.1842,Transactional,0.5024,Developing
1038,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,1,Standard,1,1,48,Debit Card,Quarterly,4,1,Medium,Veteran,Low,0.4197,Silver,Low_Value_Promo_Dependent,45-54,0,0,2,0.4072,Developing,0.3916,Developing
1039,41,Male,Pants,Clothing,74,Nebraska,XL,Cyan,Fall,3.0,1,Express,1,1,3,Bank Transfer,Weekly,52,1,Medium,New,High,0.5513,Gold,High_Value_Promo_Dependent,35-44,1,1,2,0.4163,Developing,0.4888,Developing
1040,29,Male,Belt,Accessories,46,Michigan,M,Magenta,Fall,4.8,1,Standard,1,1,39,Venmo,Monthly,12,1,High,Established,Medium,0.4615,Gold,High_Value_Promo_Dependent,25-34,0,1,1,0.3965,Developing,0.6532,Loyal
1041,68,Male,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,4.0,1,Next Day Air,1,1,7,Cash,Fortnightly,26,1,High,New,Low,0.2501,Silver,Low_Value_Promo_Dependent,65+,1,0,1,0.2451,Transactional,0.4663,Developing
1042,36,Male,Shirt,Clothing,25,Minnesota,M,Orange,Summer,4.9,1,Next Day Air,1,1,11,Cash,Fortnightly,26,1,High,Growing,Low,0.2902,Silver,Low_Value_Promo_Dependent,35-44,1,0,1,0.2777,Transactional,0.6016,Loyal
1043,55,Male,Belt,Accessories,80,Maryland,M,Maroon,Spring,4.9,1,Next Day Air,1,1,47,Credit Card,Weekly,52,1,High,Veteran,High,0.9255,Platinum,High_Value_Promo_Dependent,55-64,1,1,1,0.7755,Loyal,0.7735,Loyal
1044,28,Male,Jeans,Clothing,76,Hawaii,M,Green,Spring,3.3,1,2-Day Shipping,1,1,28,Debit Card,Fortnightly,26,1,Medium,Established,High,0.5565,Gold,High_Value_Promo_Dependent,25-34,1,1,2,0.4165,Developing,0.537,Loyal
1045,39,Male,Jeans,Clothing,30,Oregon,L,Teal,Summer,4.4,1,Next Day Air,1,1,17,Bank Transfer,Quarterly,4,1,High,Growing,Low,0.1791,Bronze,Low_Value_Promo_Dependent,35-44,1,0,1,0.1541,Transactional,0.5472,Loyal
1046,54,Male,Sweater,Clothing,79,New Mexico,L,Black,Fall,3.5,1,2-Day Shipping,1,1,11,PayPal,Fortnightly,26,1,Medium,Growing,High,0.4252,Silver,Low_Value_Promo_Dependent,45-54,1,0,2,0.2777,Transactional,0.5744,Loyal
1047,40,Male,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,1,Standard,1,1,12,Venmo,Annually,1,1,High,Growing,Low,0.0948,Bronze,Low_Value_Promo_Dependent,35-44,0,0,1,0.0898,Transactional,0.4943,Developing
1048,31,Male,Socks,Clothing,36,Utah,S,Olive,Fall,4.2,1,Standard,1,1,7,Credit Card,Fortnightly,26,1,High,New,Low,0.2851,Silver,Low_Value_Promo_Dependent,25-34,0,0,1,0.2451,Transactional,0.538,Loyal
1049,30,Male,Socks,Clothing,77,Maine,L,Yellow,Fall,2.7,1,Standard,1,1,19,Venmo,Fortnightly,26,1,Low,Growing,High,0.4855,Gold,High_Value_Promo_Dependent,25-34,0,1,3,0.343,Transactional,0.4561,Developing
1050,45,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,1,Store Pickup,1,1,24,Cash,Quarterly,4,1,Low,Growing,Low,0.2438,Bronze,Low_Value_Promo_Dependent,45-54,0,0,3,0.2113,Transactional,0.3326,Transactional
1051,48,Male,Sneakers,Footwear,64,Florida,M,Beige,Winter,3.8,1,Next Day Air,1,1,19,Venmo,Monthly,12,1,Medium,Growing,Medium,0.3432,Silver,Low_Value_Promo_Dependent,45-54,1,0,2,0.2332,Transactional,0.5695,Loyal
1052,45,Male,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,1,Free Shipping,1,1,39,PayPal,Annually,1,1,Low,Established,Medium,0.3927,Silver,Low_Value_Promo_Dependent,45-54,0,0,3,0.3102,Transactional,0.3671,Transactional
1053,60,Male,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3.0,1,2-Day Shipping,1,1,1,Credit Card,Fortnightly,26,1,Medium,New,Low,0.2361,Bronze,Low_Value_Promo_Dependent,55-64,1,0,2,0.1961,Transactional,0.37,Transactional
1054,59,Male,Blouse,Clothing,70,Kansas,M,Blue,Spring,3.3,0,2-Day Shipping,1,1,10,Debit Card,Fortnightly,26,1,Medium,Growing,Medium,0.3945,Silver,Low_Value_Promo_Dependent,55-64,1,0,2,0.2695,Transactional,0.2682,Transactional
1055,18,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,0,Express,1,1,48,PayPal,Quarterly,4,1,High,Veteran,High,0.5972,Gold,High_Value_Promo_Dependent,18-24,1,1,1,0.4072,Developing,0.5735,Loyal
1056,70,Male,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,3.3,0,Next Day Air,1,1,24,Debit Card,Annually,1,1,Medium,Growing,Low,0.2053,Bronze,Low_Value_Promo_Dependent,65+,1,0,2,0.1878,Transactional,0.1339,Transactional
1057,20,Male,Sweater,Clothing,64,Idaho,L,Black,Winter,2.9,0,2-Day Shipping,1,1,42,Venmo,Fortnightly,26,1,Low,Veteran,Medium,0.6408,Gold,High_Value_Promo_Dependent,18-24,1,1,3,0.5308,Loyal,0.1935,Transactional
1058,65,Male,Jacket,Outerwear,23,Wisconsin,S,Maroon,Spring,4.4,0,2-Day Shipping,1,1,20,Credit Card,Weekly,52,1,High,Growing,Low,0.5626,Gold,High_Value_Promo_Dependent,65+,1,1,1,0.5551,Loyal,0.2754,Transactional
1059,29,Male,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,0,Next Day Air,1,1,49,Bank Transfer,Quarterly,4,1,Medium,Veteran,Low,0.4479,Silver,Low_Value_Promo_Dependent,25-34,1,0,2,0.4154,Developing,0.1246,Transactional
1060,22,Male,Jacket,Outerwear,34,North Carolina,M,Beige,Winter,2.5,0,Standard,1,1,25,Debit Card,Monthly,12,1,Low,Established,Low,0.3172,Silver,Low_Value_Promo_Dependent,18-24,0,0,3,0.2822,Transactional,0.0438,Transactional
1061,27,Male,Sweater,Clothing,35,Iowa,S,Gray,Summer,2.6,0,Next Day Air,1,1,21,Debit Card,Quarterly,4,1,Low,Growing,Low,0.2243,Bronze,Low_Value_Promo_Dependent,25-34,1,0,3,0.1868,Transactional,0.0609,Transactional
1062,36,Male,Coat,Outerwear,62,Idaho,M,Gray,Summer,4.4,0,Free Shipping,1,1,12,Venmo,Quarterly,4,1,High,Growing,Medium,0.2183,Bronze,Low_Value_Promo_Dependent,35-44,0,0,1,0.1133,Transactional,0.3973,Developing
1063,59,Male,Boots,Footwear,75,Ohio,M,Brown,Fall,2.6,0,Next Day Air,1,1,21,Debit Card,Quarterly,4,1,Low,Growing,High,0.3243,Silver,Low_Value_Promo_Dependent,55-64,1,0,3,0.1868,Transactional,0.1859,Transactional
1064,62,Male,Hoodie,Clothing,29,Alabama,S,Indigo,Summer,3.3,0,Free Shipping,1,1,35,Cash,Monthly,12,1,Medium,Established,Low,0.3863,Silver,Low_Value_Promo_Dependent,55-64,0,0,2,0.3638,Developing,0.1401,Transactional
1065,34,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,0,Express,1,1,42,Credit Card,Quarterly,4,1,Medium,Veteran,Low,0.3782,Silver,Low_Value_Promo_Dependent,25-34,1,0,2,0.3582,Developing,0.165,Transactional
1066,59,Male,T-shirt,Clothing,20,Alabama,XL,Blue,Spring,4.1,0,Store Pickup,1,1,3,PayPal,Quarterly,4,1,High,New,Low,0.0399,Bronze,Low_Value_Promo_Dependent,55-64,0,0,1,0.0399,Transactional,0.224,Transactional
1067,49,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4.0,0,Store Pickup,1,1,11,PayPal,Fortnightly,26,1,High,Growing,High,0.4677,Gold,High_Value_Promo_Dependent,45-54,0,1,1,0.2777,Transactional,0.4475,Developing
1068,18,Male,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,0,2-Day Shipping,1,1,22,PayPal,Quarterly,4,1,Low,Growing,Low,0.2525,Silver,Low_Value_Promo_Dependent,18-24,1,0,3,0.195,Transactional,0.0999,Transactional
1069,55,Male,Shirt,Clothing,94,Wyoming,M,Olive,Fall,2.5,0,Standard,1,1,47,Credit Card,Weekly,52,1,Low,Veteran,High,0.9605,Platinum,High_Value_Promo_Dependent,55-64,0,1,3,0.7755,Loyal,0.2312,Transactional
1070,38,Male,Skirt,Clothing,81,Maryland,XL,White,Fall,4.3,0,Next Day Air,1,1,33,Venmo,Quarterly,4,1,High,Established,High,0.4373,Silver,Low_Value_Promo_Dependent,35-44,1,0,1,0.2848,Transactional,0.4426,Developing
1071,50,Male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,0,Free Shipping,1,1,50,Debit Card,Weekly,52,1,Medium,Veteran,High,0.9375,Platinum,High_Value_Promo_Dependent,45-54,0,1,2,0.8,Loyal,0.2839,Transactional
1072,61,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,0,Express,1,1,46,Credit Card,Monthly,12,1,Low,Veteran,High,0.6061,Gold,High_Value_Promo_Dependent,55-64,1,1,3,0.4536,Developing,0.2046,Transactional
1073,48,Male,Shorts,Clothing,92,Idaho,L,Gold,Fall,3.8,0,Express,1,1,34,Debit Card,Fortnightly,26,1,Medium,Established,High,0.6455,Gold,High_Value_Promo_Dependent,45-54,1,1,2,0.4655,Developing,0.407,Developing
1074,22,Male,Scarf,Accessories,96,California,XL,Purple,Spring,4.0,0,Store Pickup,1,1,33,Credit Card,Monthly,12,1,High,Established,High,0.5375,Gold,High_Value_Promo_Dependent,18-24,0,1,1,0.3475,Developing,0.4475,Developing
1075,48,Male,Jewelry,Accessories,71,Tennessee,S,White,Fall,2.6,0,Standard,1,1,45,Bank Transfer,Fortnightly,26,1,Low,Veteran,Medium,0.6828,Platinum,High_Value_Promo_Dependent,45-54,0,1,3,0.5553,Loyal,0.1734,Transactional
1076,57,Male,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,4.9,0,Next Day Air,1,1,32,Debit Card,Fortnightly,26,1,High,Established,Medium,0.5241,Gold,High_Value_Promo_Dependent,55-64,1,1,1,0.4491,Developing,0.4298,Developing
1077,33,Male,Coat,Outerwear,72,North Dakota,L,Charcoal,Spring,2.9,0,Standard,1,1,47,Venmo,Fortnightly,26,1,Low,Veteran,Medium,0.7016,Platinum,High_Value_Promo_Dependent,25-34,0,1,3,0.5716,Loyal,0.2185,Transactional
1078,58,Male,Jacket,Outerwear,28,West Virginia,M,Pink,Winter,3.7,0,Standard,1,1,5,PayPal,Quarterly,4,1,Medium,New,Low,0.0762,Bronze,Low_Value_Promo_Dependent,55-64,0,0,2,0.0562,Transactional,0.193,Transactional
1079,37,Male,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,0,Express,1,1,49,Credit Card,Fortnightly,26,1,High,Veteran,Medium,0.6854,Platinum,High_Value_Promo_Dependent,35-44,1,1,1,0.5879,Loyal,0.3879,Developing
1080,18,Male,Coat,Outerwear,33,Oklahoma,S,Blue,Summer,4.4,0,Free Shipping,1,1,48,Bank Transfer,Monthly,12,1,High,Veteran,Low,0.5024,Gold,High_Value_Promo_Dependent,18-24,0,1,1,0.4699,Developing,0.3066,Transactional
1081,65,Male,Scarf,Accessories,59,Pennsylvania,L,Blue,Fall,3.8,0,Express,1,1,22,Cash,Quarterly,4,1,Medium,Growing,Medium,0.2925,Silver,Low_Value_Promo_Dependent,65+,1,0,2,0.195,Transactional,0.3039,Transactional
1082,62,Male,Belt,Accessories,30,Idaho,XL,Brown,Spring,4.5,0,Standard,1,1,45,Credit Card,Annually,1,1,High,Veteran,Low,0.3842,Silver,Low_Value_Promo_Dependent,55-64,0,0,1,0.3592,Developing,0.3112,Transactional
1083,54,Male,Hat,Accessories,85,South Carolina,XL,Cyan,Winter,2.6,0,Next Day Air,1,1,30,Venmo,Quarterly,4,1,Low,Established,High,0.4228,Silver,Low_Value_Promo_Dependent,45-54,1,0,3,0.2603,Transactional,0.2171,Transactional
1084,35,Male,Backpack,Accessories,97,Washington,L,Teal,Summer,3.3,0,Store Pickup,1,1,43,Cash,Weekly,52,1,Medium,Veteran,High,0.9354,Platinum,High_Value_Promo_Dependent,35-44,0,1,2,0.7429,Loyal,0.3526,Transactional
1085,34,Male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,0,Next Day Air,1,1,48,Cash,Quarterly,4,1,High,Veteran,Low,0.4472,Silver,Low_Value_Promo_Dependent,25-34,1,0,1,0.4072,Developing,0.274,Transactional
1086,25,Male,Jewelry,Accessories,85,Utah,M,Turquoise,Winter,3.0,0,Store Pickup,1,1,23,Venmo,Fortnightly,26,1,Medium,Growing,High,0.5382,Gold,High_Value_Promo_Dependent,25-34,0,1,2,0.3757,Developing,0.2731,Transactional
1087,53,Male,Sunglasses,Accessories,62,Alaska,M,Olive,Winter,3.0,0,Free Shipping,1,1,27,PayPal,Fortnightly,26,1,Medium,Established,Medium,0.5133,Gold,High_Value_Promo_Dependent,45-54,0,1,2,0.4083,Developing,0.2013,Transactional
1088,45,Male,Jeans,Clothing,71,West Virginia,S,White,Winter,3.4,0,Next Day Air,1,1,7,Bank Transfer,Monthly,12,1,Medium,New,Medium,0.2628,Silver,Low_Value_Promo_Dependent,45-54,1,0,2,0.1353,Transactional,0.2854,Transactional
1089,49,Male,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,0,Free Shipping,1,1,2,PayPal,Weekly,52,1,Low,New,Low,0.4107,Silver,Low_Value_Promo_Dependent,45-54,0,0,3,0.4082,Developing,0.0311,Transactional
1090,40,Male,Backpack,Accessories,61,Arizona,M,Silver,Spring,3.8,0,Next Day Air,1,1,33,PayPal,Fortnightly,26,1,Medium,Established,Medium,0.5598,Gold,High_Value_Promo_Dependent,35-44,1,1,2,0.4573,Developing,0.3101,Transactional
1091,38,Male,Scarf,Accessories,58,Connecticut,M,Violet,Spring,4.2,0,Store Pickup,1,1,27,Cash,Fortnightly,26,1,High,Established,Medium,0.5033,Gold,High_Value_Promo_Dependent,35-44,0,1,1,0.4083,Developing,0.3568,Transactional
1092,44,Male,Sweater,Clothing,80,North Carolina,L,Lavender,Spring,4.7,0,Store Pickup,1,1,6,Credit Card,Fortnightly,26,1,High,New,High,0.3869,Silver,Low_Value_Promo_Dependent,35-44,0,0,1,0.2369,Transactional,0.4955,Developing
1093,68,Male,Jewelry,Accessories,50,South Dakota,L,Magenta,Spring,4.1,0,2-Day Shipping,1,1,20,Venmo,Quarterly,4,1,High,Growing,Medium,0.2536,Silver,Low_Value_Promo_Dependent,65+,1,0,1,0.1786,Transactional,0.3177,Transactional
1094,60,Male,Sneakers,Footwear,48,Delaware,S,Indigo,Winter,4.2,0,2-Day Shipping,1,1,46,Venmo,Quarterly,4,1,High,Veteran,Medium,0.4609,Gold,High_Value_Promo_Dependent,55-64,1,1,1,0.3909,Developing,0.3255,Transactional
1095,25,Male,Jewelry,Accessories,40,Connecticut,M,Black,Winter,4.8,0,Next Day Air,1,1,25,Cash,Quarterly,4,1,High,Established,Low,0.2694,Silver,Low_Value_Promo_Dependent,25-34,1,0,1,0.2194,Transactional,0.3845,Transactional
1096,19,Male,Coat,Outerwear,34,Tennessee,S,Peach,Summer,3.0,0,Free Shipping,1,1,30,Bank Transfer,Quarterly,4,1,Medium,Established,Low,0.2953,Silver,Low_Value_Promo_Dependent,18-24,0,0,2,0.2603,Transactional,0.1138,Transactional
1097,57,Male,Coat,Outerwear,46,New Hampshire,S,Beige,Fall,2.6,0,Standard,1,1,48,Credit Card,Annually,1,1,Low,Veteran,Medium,0.4487,Silver,Low_Value_Promo_Dependent,55-64,0,0,3,0.3837,Developing,0.0953,Transactional
1098,58,Male,Sunglasses,Accessories,27,Vermont,M,Black,Summer,3.2,0,Store Pickup,1,1,47,Bank Transfer,Weekly,52,1,Medium,Veteran,Low,0.793,Platinum,High_Value_Promo_Dependent,55-64,0,1,2,0.7755,Loyal,0.1199,Transactional
1099,49,Male,Handbag,Accessories,98,Idaho,S,Turquoise,Spring,3.6,0,Next Day Air,1,1,27,Credit Card,Weekly,52,1,Medium,Established,High,0.8072,Platinum,High_Value_Promo_Dependent,45-54,1,1,2,0.6122,Loyal,0.3978,Developing
1100,19,Male,Sweater,Clothing,73,North Carolina,M,Peach,Fall,2.6,0,Next Day Air,1,1,45,Bank Transfer,Fortnightly,26,1,Low,Veteran,High,0.6878,Platinum,High_Value_Promo_Dependent,18-24,1,1,3,0.5553,Loyal,0.1796,Transactional
1101,50,Male,Pants,Clothing,28,Nevada,L,Gold,Spring,4.4,0,Express,1,1,2,Credit Card,Weekly,52,1,High,New,Low,0.4282,Silver,Low_Value_Promo_Dependent,45-54,1,0,1,0.4082,Developing,0.291,Transactional
1102,30,Male,Gloves,Accessories,76,Delaware,XL,Silver,Fall,3.0,0,Free Shipping,1,1,39,Cash,Fortnightly,26,1,Medium,Established,High,0.6463,Gold,High_Value_Promo_Dependent,25-34,0,1,2,0.5063,Developing,0.245,Transactional
1103,52,Male,Sweater,Clothing,83,Texas,M,Peach,Fall,2.9,0,Express,1,1,24,Cash,Fortnightly,26,1,Low,Growing,High,0.5413,Gold,High_Value_Promo_Dependent,45-54,1,1,3,0.3838,Developing,0.2529,Transactional
1104,35,Male,Hoodie,Clothing,23,Tennessee,S,Charcoal,Spring,4.3,0,Free Shipping,1,1,8,Debit Card,Fortnightly,26,1,High,New,Low,0.2607,Silver,Low_Value_Promo_Dependent,35-44,0,0,1,0.2532,Transactional,0.2614,Transactional
1105,35,Male,Hat,Accessories,28,Delaware,M,Beige,Fall,3.1,0,Express,1,1,8,Bank Transfer,Quarterly,4,1,Medium,New,Low,0.1007,Bronze,Low_Value_Promo_Dependent,35-44,1,0,2,0.0807,Transactional,0.109,Transactional
1106,33,Male,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,3.0,0,Next Day Air,1,1,6,Venmo,Quarterly,4,1,Medium,New,High,0.2218,Bronze,Low_Value_Promo_Dependent,25-34,1,0,2,0.0643,Transactional,0.2669,Transactional
1107,52,Male,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,0,Store Pickup,1,1,12,Venmo,Fortnightly,26,1,Medium,Growing,High,0.4759,Gold,High_Value_Promo_Dependent,45-54,0,1,2,0.2859,Transactional,0.3915,Developing
1108,69,Male,Sneakers,Footwear,62,Texas,M,Peach,Fall,2.8,0,Store Pickup,1,1,26,Bank Transfer,Weekly,52,1,Low,Established,Medium,0.7091,Platinum,High_Value_Promo_Dependent,65+,0,1,3,0.6041,Loyal,0.1732,Transactional
1109,27,Male,Shorts,Clothing,25,Nebraska,M,Teal,Fall,2.8,0,Standard,1,1,50,Cash,Fortnightly,26,1,Low,Veteran,Low,0.6086,Gold,High_Value_Promo_Dependent,25-34,0,1,3,0.5961,Loyal,0.0576,Transactional
1110,66,Male,Hoodie,Clothing,97,Oklahoma,L,Violet,Winter,3.8,0,Next Day Air,1,1,2,Venmo,Weekly,52,1,Medium,New,High,0.6007,Gold,High_Value_Promo_Dependent,65+,1,1,2,0.4082,Developing,0.4226,Developing
1111,28,Male,Hoodie,Clothing,61,Texas,L,Cyan,Fall,3.0,0,Standard,1,1,31,Cash,Fortnightly,26,1,Medium,Established,Medium,0.5435,Gold,High_Value_Promo_Dependent,25-34,0,1,2,0.441,Developing,0.1981,Transactional
1112,22,Male,Shoes,Footwear,66,New York,S,Olive,Summer,4.1,0,Next Day Air,1,1,4,Credit Card,Fortnightly,26,1,High,New,Medium,0.3356,Silver,Low_Value_Promo_Dependent,18-24,1,0,1,0.2206,Transactional,0.3677,Transactional
1113,69,Male,Hoodie,Clothing,67,Washington,XL,Pink,Spring,4.6,0,Free Shipping,1,1,32,PayPal,Quarterly,4,1,High,Established,Medium,0.3941,Silver,Low_Value_Promo_Dependent,65+,0,0,1,0.2766,Transactional,0.4409,Developing
1114,28,Male,Sunglasses,Accessories,80,Maryland,M,Purple,Summer,4.8,0,Next Day Air,1,1,11,PayPal,Fortnightly,26,1,High,Growing,High,0.4277,Silver,Low_Value_Promo_Dependent,25-34,1,0,1,0.2777,Transactional,0.5095,Developing
1115,55,Male,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,2.6,0,Next Day Air,1,1,47,Bank Transfer,Quarterly,4,1,Low,Veteran,Low,0.4115,Silver,Low_Value_Promo_Dependent,55-64,1,0,3,0.399,Developing,0.0296,Transactional
1116,30,Male,Hat,Accessories,58,New York,S,Peach,Fall,4.0,0,2-Day Shipping,1,1,37,Cash,Weekly,52,1,High,Established,Medium,0.7889,Platinum,High_Value_Promo_Dependent,25-34,1,1,1,0.6939,Loyal,0.3288,Transactional
1117,67,Male,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,4.2,0,Express,1,1,39,PayPal,Fortnightly,26,1,High,Established,High,0.6963,Platinum,High_Value_Promo_Dependent,65+,1,1,1,0.5063,Developing,0.4755,Developing
1118,25,Male,Sunglasses,Accessories,77,California,L,Lavender,Spring,4.5,0,Store Pickup,1,1,24,Credit Card,Monthly,12,1,High,Growing,High,0.4165,Silver,Low_Value_Promo_Dependent,25-34,0,0,1,0.274,Transactional,0.4581,Developing
1119,49,Male,Belt,Accessories,65,Indiana,M,Purple,Summer,4.9,0,Standard,1,1,11,PayPal,Quarterly,4,1,High,Growing,Medium,0.2177,Bronze,Low_Value_Promo_Dependent,45-54,0,0,1,0.1052,Transactional,0.4766,Developing
1120,34,Male,Jewelry,Accessories,36,Louisiana,M,Indigo,Spring,3.1,0,Standard,1,1,36,Credit Card,Weekly,52,1,Medium,Established,Low,0.7257,Platinum,High_Value_Promo_Dependent,25-34,0,1,2,0.6857,Loyal,0.134,Transactional
1121,22,Male,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4.0,0,Next Day Air,1,1,40,Debit Card,Monthly,12,1,High,Veteran,High,0.5646,Gold,High_Value_Promo_Dependent,18-24,1,1,1,0.4046,Developing,0.41,Developing
1122,63,Male,T-shirt,Clothing,58,Florida,XL,Peach,Fall,3.2,0,Express,1,1,25,Cash,Quarterly,4,1,Medium,Established,Medium,0.3144,Silver,Low_Value_Promo_Dependent,55-64,1,0,2,0.2194,Transactional,0.2168,Transactional
1123,70,Male,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,0,2-Day Shipping,1,1,12,Credit Card,Annually,1,1,High,Growing,Medium,0.1948,Bronze,Low_Value_Promo_Dependent,65+,1,0,1,0.0898,Transactional,0.3832,Transactional
1124,36,Male,Hat,Accessories,67,Massachusetts,S,Purple,Fall,2.5,0,Store Pickup,1,1,38,Cash,Monthly,12,1,Low,Established,Medium,0.5058,Gold,High_Value_Promo_Dependent,35-44,0,1,3,0.3883,Developing,0.1469,Transactional
1125,42,Male,Sweater,Clothing,20,Iowa,M,Orange,Spring,3.8,0,Express,1,1,40,Cash,Quarterly,4,1,Medium,Veteran,Low,0.3419,Silver,Low_Value_Promo_Dependent,35-44,1,0,2,0.3419,Transactional,0.182,Transactional
1126,27,Male,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,2.7,0,2-Day Shipping,1,1,10,Bank Transfer,Weekly,52,1,Low,Growing,High,0.6485,Gold,High_Value_Promo_Dependent,25-34,1,1,3,0.4735,Developing,0.2468,Transactional
1127,23,Male,Scarf,Accessories,58,Iowa,L,Beige,Winter,3.4,0,Standard,1,1,47,Venmo,Fortnightly,26,1,Medium,Veteran,Medium,0.6666,Platinum,High_Value_Promo_Dependent,18-24,0,1,2,0.5716,Loyal,0.2448,Transactional
